# Ahmed Car Model, slant - angle = 25 degree
# Profiles on plane x=500mm
# Origin of coordinate system:
#      x=0: end of the car, y=0: symmetry plane, z=0: ground plane
#
#  S.Becker/H. Lienhart/C.Stoots
#  Insitute of Fluid Mechanics
#  University Erlangen-Nuremberg
#  Erlangen, Germany
#
#  x[mm]       y[mm]      z[mm]      U[m/s]     V[m/s]     W[m/s]    urms[m/s]  vrms[m/s]  wrms[m/s]  uv[m2/s2]  uw[m2/s2]  uuu[m3/s3] vvv[m3/s3] www[m3/s3] uuv[m3/s3] uuw[m3/s3] uvv[m3/s3] uww[m3/s3]
   500.000   -260.000    118.000     38.300      1.810      3.230      2.480      2.289      2.220      1.313     -1.720    -21.400    -26.940     10.400    -10.165      7.510    -10.210     -7.990
   500.000   -260.000    138.000     39.300      2.340      3.150      1.740      1.840      1.700      0.551     -0.571     -7.560    -17.604      5.540     -4.734      2.960     -3.470     -2.940
   500.000   -260.000    158.000     39.600      2.650      2.890      1.310      1.627      1.340      0.414     -0.157     -1.920    -16.064      3.480     -4.877      0.818     -3.560     -0.887
   500.000   -260.000    178.000     39.700      2.750      2.620      1.160      1.408      1.080      0.198     -0.089     -1.090    -14.301      3.130     -2.302      1.240     -1.699     -0.737
   500.000   -260.000    198.000     39.600      3.000      2.220      0.884      1.059      0.820      0.041      0.007      0.035     -4.906      1.780     -1.091      0.571     -0.360      0.007
   500.000   -260.000    218.000     39.600      3.110      1.890      0.744      0.769      0.687      0.025      0.014      0.179     -1.602      1.560     -0.324      0.605     -0.069      0.255
   500.000   -260.000    238.000     39.600      3.270      1.510      0.605      0.580      0.492     -0.009      0.009      0.243     -0.389      0.217     -0.140      0.111      0.054      0.040
   500.000   -260.000    258.000     39.600      3.190      1.230      0.494      0.480      0.400     -0.010      0.001      0.007     -0.135      0.060     -0.029      0.021     -0.003      0.007
   500.000   -260.000    278.000     39.600      3.290      0.877      0.442      0.443      0.348     -0.019     -0.001     -0.016     -0.031      0.020     -0.014      0.005      0.000      0.002
   500.000   -260.000    298.000     39.500      3.490      0.475      0.412      0.413      0.335     -0.024     -0.003     -0.022     -0.023      0.000     -0.012      0.001      0.001      0.002
   500.000   -260.000    318.000     39.600      3.450      0.010      0.389      0.398      0.315     -0.018     -0.004     -0.020     -0.022     -0.006     -0.012     -0.002      0.001     -0.002
   500.000   -260.000    338.000     39.600      3.020     -0.254      0.376      0.381      0.286     -0.020     -0.007     -0.024     -0.028     -0.006     -0.020      0.000      0.004     -0.002
   500.000   -260.000    358.000     39.600      2.760     -0.398      0.376      0.379      0.282     -0.021     -0.003     -0.021     -0.028     -0.005     -0.010     -0.002     -0.002     -0.001
   500.000   -260.000    378.000     39.600      2.590     -0.546      0.368      0.517      0.269     -0.072     -0.004     -0.025     -0.085     -0.007     -0.005     -0.003      0.022     -0.002
   500.000   -260.000    398.000     39.700      2.610     -0.763      0.367      0.388      0.252     -0.022     -0.007     -0.022     -0.031     -0.004     -0.013     -0.001     -0.001     -0.001
   500.000   -260.000    418.000     39.700      2.420     -0.863      0.366      0.397      0.243     -0.024     -0.006     -0.023     -0.030     -0.004     -0.012     -0.001      0.000      0.000
   500.000   -260.000    438.000     39.700      2.270     -0.974      0.365      0.392      0.249     -0.023     -0.008     -0.025     -0.025     -0.005     -0.009     -0.003     -0.001     -0.001
   500.000   -260.000    488.000     39.800      2.010     -1.110      0.357      0.369      0.243     -0.013     -0.006     -0.026     -0.019     -0.008     -0.011     -0.002     -0.004     -0.003
   500.000   -260.000    538.000     39.900      1.300     -1.020      0.356      0.344      0.240     -0.003     -0.007     -0.026     -0.014     -0.007     -0.014     -0.004     -0.004     -0.001
   500.000   -240.000     28.000     25.900     -4.390      1.440      4.340      4.906      3.570      5.994     -4.300    -25.600    -80.949     13.600    -20.585      9.480    -26.514    -14.200
   500.000   -240.000     38.000     27.400     -2.820      1.820      4.270      4.464      3.430      4.209     -4.360    -29.200    -46.263     13.800    -18.401     11.300    -23.097    -13.600
   500.000   -240.000     58.000     29.900     -0.900      2.500      4.090      4.212      3.350      3.463     -3.950    -26.800    -35.781     12.000    -14.799      9.540    -16.852     -9.220
   500.000   -240.000     78.000     32.200      0.370      3.140      3.920      3.886      3.350      3.494     -4.160    -23.100    -38.248     16.800    -14.817      9.330    -16.654    -10.600
   500.000   -240.000     98.000     34.900      1.290      3.510      3.700      3.597      3.160      3.250     -3.770    -35.600    -46.278     15.600    -18.567     12.100    -22.282    -14.700
