(title "X Velocity")
(labels "Position" "X Velocity")

((xy/key/label "wake_x1")
0.169	40.3886
0.189	40.3839
0.209	40.3795
0.229	40.3753
0.249	40.3713
0.269	40.3675
0.289	40.3639
0.309	40.3606
0.329	40.3575
0.349	40.3546
0.307545	40.3557
0.307765	40.3557
0.307728	40.3557
0.318528	40.3551
0.339	40.3536
0.323188	40.3547
0.328614	40.3543
0.322496	40.3547
0.369	40.3519
0.369	40.3512
0.359	40.3521
0.349	40.3528
0.321035	40.3547
0.315945	40.355
0.029	40.4231
0.049	40.4243
0.029	40.4265
0.069	40.4205
0.019	40.4281
0.019	40.4297
0.089	40.4146
0.0129282	40.4297
0.00959371	40.4194
0.0112419	40.4234
0.00889158	40.4142
0.109	40.4088
0.00177653	40.3554
0.00615078	40.3951
0.00363258	40.3684
0.00381392	40.3704
0.129	40.4032
7.45058e-10	40
7.45058e-10	40
0.149	40.3978
0.169	40.3926
0.189	40.3876
0.209	40.3828
0.229	40.3783
0.249	40.374
0.269	40.3699
0.289	40.366
0.309	40.3624
0.329	40.359
0.349	40.3558
0.369	40.3529
0.315811	40.3551
0.331096	40.3539
0.330989	40.354
0.327822	40.3541
0.33847	40.3535
0.331021	40.354
0.359	40.3519
0.369	40.351
0.389	40.3495
0.389	40.3501
0.379	40.3504
0.34479	40.3529
0.343145	40.3531
0.348687	40.3526
0.328512	40.3541
0.049	40.4307
0.029	40.43
0.029	40.4341
0.069	40.4263
0.019	40.4316
0.019	40.4337
0.089	40.4201
0.00963652	40.4241
0.0121063	40.4304
0.0127976	40.4322
0.00950081	40.422
0.109	40.414
0.00176947	40.3518
0.0054935	40.397
0.00315796	40.3745
0.00390009	40.3828
0.129	40.4081
7.45058e-10	40
0.149	40.4023
0.169	40.3969
0.189	40.3916
0.209	40.3865
0.229	40.3816
0.249	40.377
0.269	40.3726
0.289	40.3684
0.309	40.3645
0.329	40.3608
0.349	40.3573
0.369	40.3541
0.389	40.3511
0.336697	40.3534
0.336595	40.3534
0.34196	40.353
0.349177	40.3523
0.349297	40.3524
0.350051	40.3523
0.353053	40.3522
0.358324	40.3517
0.379	40.3502
0.36261	40.3514
0.368434	40.351
0.409	40.3482
0.409	40.3476
0.399	40.3485
0.389	40.3493
0.352063	40.3522
0.357042	40.3517
0.35738	40.3517
0.362838	40.3513
0.029	40.4379
0.029	40.4408
0.049	40.4373
0.069	40.4323
0.019	40.4355
0.019	40.4387
0.089	40.4258
0.0127664	40.4342
0.00969623	40.4259
0.0120615	40.4313
0.0094081	40.4241
0.109	40.4194
0.00180456	40.3695
0.00620409	40.4011
0.00340174	40.3872
0.00347848	40.3878
